Patient,Role,Period,Policy,TIR,TBR,TBR54,TAR,MeanCGM,GMI,CV
adolescent#003,adolescent,Ramadan,1.0,91.81944444444444,0.05555555555555555,0.0,8.125,131.6636875854869,6.4593954070448465,25.27347917474251
adolescent#003,adolescent,Ramadan,0.9,82.54166666666667,0.006944444444444444,0.0,17.45138888888889,152.78015962811375,6.964501418304481,22.177801779054597
adolescent#003,adolescent,Ramadan,0.8,61.24305555555556,0.0,0.0,38.75694444444445,175.8336270666293,7.515940359433774,20.375944256730047
adolescent#003,adolescent,Ramadan,0.7,39.58333333333333,0.0,0.0,60.416666666666664,193.67845978015748,7.942788757941367,21.0016561073433
adolescent#003,adolescent,Ramadan,0.6,13.194444444444445,0.0,0.0,86.80555555555556,222.83994237210524,8.640331421540758,18.691763000074264
adolescent#004,adolescent,PreRamadan,1.0,81.75694444444444,2.6875,0.05555555555555555,15.555555555555555,134.90880434082177,6.537018599832457,29.909089153074138
adolescent#004,adolescent,Ramadan,1.0,81.38888888888889,2.9375,0.638888888888889,15.67361111111111,134.6941838661278,6.531884878077777,32.25112718600491
adolescent#004,adolescent,Ramadan,0.9,78.6875,0.8958333333333334,0.09027777777777778,20.416666666666668,146.99003620782074,6.826001666091072,29.094614469157897
adolescent#004,adolescent,Ramadan,0.8,71.71527777777777,0.09027777777777778,0.0,28.194444444444443,163.97963143024904,7.232392783811557,25.852248193412525
adolescent#004,adolescent,Ramadan,0.7,54.645833333333336,0.0,0.0,45.354166666666664,182.00380791578834,7.663531085345657,23.879108143116195
adolescent#004,adolescent,Ramadan,0.6,34.39583333333333,0.0,0.0,65.60416666666666,202.52500055127845,8.154398013186581,22.073917266428445
adolescent#005,adolescent,PreRamadan,1.0,74.41666666666666,0.11805555555555555,0.0,25.46527777777778,146.71998835736974,6.8195421215082845,31.311147573398845
adolescent#005,adolescent,Ramadan,1.0,79.04166666666667,0.625,0.0625,20.333333333333332,149.8755796540684,6.8950238653253155,37.81896961866001
adolescent#005,adolescent,Ramadan,0.9,78.95833333333333,0.2638888888888889,0.0,20.77777777777778,153.6508303598471,6.9853278622075425,31.884262683738037
adolescent#005,adolescent,Ramadan,0.8,75.31944444444446,0.08333333333333334,0.0,24.59722222222222,163.71800649987884,7.226134715477102,29.878730849510664
adolescent#005,adolescent,Ramadan,0.7,66.5763888888889,0.0,0.0,33.423611111111114,174.8939222399341,7.4934626199792245,28.115663276588588
adolescent#005,adolescent,Ramadan,0.6,51.534722222222214,0.0,0.0,48.46527777777778,188.28115361413484,7.813685194450105,26.3872659615066
adolescent#006,adolescent,PreRamadan,1.0,99.29861111111111,0.0625,0.0,0.638888888888889,130.75176722930655,6.437582272125013,13.141226897700985
adolescent#006,adolescent,Ramadan,1.0,97.90277777777779,0.0763888888888889,0.0,2.020833333333333,135.85772886027132,6.55971687433769,13.029018551408116
adolescent#006,adolescent,Ramadan,0.9,97.16666666666667,0.0625,0.0,2.7708333333333335,141.21109049055357,6.687769284534042,12.61349942236908
adolescent#006,adolescent,Ramadan,0.8,95.94444444444444,0.04861111111111111,0.0,4.006944444444445,146.96552409503323,6.8254153363531955,12.427212192429474
adolescent#006,adolescent,Ramadan,0.7,93.11111111111111,0.034722222222222224,0.0,6.854166666666667,153.13530580449523,6.972996514843526,12.488671156914037
adolescent#006,adolescent,Ramadan,0.6,87.29861111111111,0.034722222222222224,0.0,12.666666666666668,159.75565512323325,7.13135527054774,12.790360420716981
adolescent#007,adolescent,PreRamadan,1.0,61.74305555555556,1.3888888888888888,0.04861111111111111,36.86805555555556,158.29051438428772,7.096309104072162,36.86999668629857
adolescent#007,adolescent,Ramadan,1.0,64.52777777777777,2.826388888888889,0.3125,32.645833333333336,159.049822665885,7.114471758167969,44.000541798249834
adolescent#007,adolescent,Ramadan,0.9,64.77777777777777,1.277777777777778,0.1527777777777778,33.94444444444444,164.0634114969725,7.2343968030075825,42.54351701702693
adolescent#007,adolescent,Ramadan,0.8,64.09722222222223,0.6180555555555556,0.09027777777777778,35.28472222222222,169.73600891651063,7.370085333282935,40.89391247277476
adolescent#007,adolescent,Ramadan,0.7,62.86805555555556,0.22916666666666666,0.0625,36.90277777777778,176.09032764011314,7.522080637151506,39.15792250897009
adolescent#007,adolescent,Ramadan,0.6,60.59027777777778,0.125,0.034722222222222224,39.28472222222222,183.31629447685512,7.694925763886374,37.2753415112555
adolescent#008,adolescent,PreRamadan,1.0,71.59027777777777,0.0,0.0,28.40972222222222,155.46752475146783,7.02878319205511,28.97920953925467
adolescent#008,adolescent,Ramadan,1.0,71.60416666666667,0.0,0.0,28.395833333333332,162.5325778858181,7.197779263028769,32.34732150026134
adolescent#008,adolescent,Ramadan,0.9,70.95833333333333,0.0,0.0,29.041666666666664,165.1405879521846,7.260162863816255,31.49645380128337
adolescent#008,adolescent,Ramadan,0.8,70.33333333333334,0.0,0.0,29.666666666666668,167.83903433982678,7.324709701408656,30.656566380490553
adolescent#008,adolescent,Ramadan,0.7,69.44444444444444,0.0,0.0,30.555555555555557,170.6674169568195,7.392364613607123,29.822311274437475
adolescent#008,adolescent,Ramadan,0.6,68.29861111111111,0.0,0.0,31.701388888888886,173.5888073792181,7.4622442725108975,29.007358674560212
adolescent#009,adolescent,PreRamadan,1.0,89.53472222222221,0.2152777777777778,0.013888888888888888,10.25,133.5857612748007,6.5053714096932325,24.499998771940653
adolescent#009,adolescent,Ramadan,1.0,87.46527777777777,0.5625,0.020833333333333336,11.972222222222221,134.06788707266364,6.5169038587781145,28.28100331664496
adolescent#009,adolescent,Ramadan,0.9,85.65277777777777,0.1736111111111111,0.0,14.173611111111112,143.10496300362655,6.733070715046747,26.580901509654094
adolescent#009,adolescent,Ramadan,0.8,81.21527777777777,0.006944444444444444,0.0,18.777777777777775,153.33311192584736,6.977728037266269,24.91506818641921
adolescent#009,adolescent,Ramadan,0.7,73.28472222222221,0.0,0.0,26.71527777777778,164.53006192836685,7.245559081326535,23.419578135512396
adolescent#009,adolescent,Ramadan,0.6,58.02777777777778,0.0,0.0,41.97222222222222,176.5141715588237,7.532218983687063,22.127483278936
adolescent#010,adolescent,PreRamadan,1.0,99.82638888888889,0.09722222222222222,0.020833333333333336,0.0763888888888889,122.72009081212568,6.245464572226046,14.40975831164621
adolescent#010,adolescent,Ramadan,1.0,99.40972222222221,0.0,0.0,0.5902777777777778,125.88301148543002,6.321121634731487,15.315509546505213
adolescent#010,adolescent,Ramadan,0.9,95.22222222222221,0.0,0.0,4.777777777777778,145.3176147428331,6.7859973446485675,13.568375785148476
adolescent#010,adolescent,Ramadan,0.8,67.61111111111111,0.0,0.0,32.388888888888886,169.23981503714606,7.358216375688533,14.878063185479329
adolescent#010,adolescent,Ramadan,0.7,36.90972222222222,0.0,0.0,63.09027777777778,197.67786503569377,8.038454531653795,17.99542166864274
adolescent#010,adolescent,Ramadan,0.6,23.118055555555557,0.0,0.0,76.88194444444446,219.32193140619106,8.55618059923609,20.618343328266622
adult#001,adult,PreRamadan,1.0,85.61111111111111,6.631944444444445,0.47916666666666663,7.756944444444444,126.79011703462159,6.342819599468148,31.223875950804768
adult#001,adult,Ramadan,1.0,78.97916666666667,8.11111111111111,0.9652777777777778,12.909722222222223,125.97767335492573,6.3233859466498235,34.29222084541677
adult#001,adult,Ramadan,0.9,81.14583333333333,3.5069444444444446,0.19444444444444445,15.347222222222223,131.8532429581884,6.463929571559866,31.72986946025128
adult#001,adult,Ramadan,0.8,79.97222222222223,0.6736111111111112,0.0,19.354166666666668,141.07004329813591,6.684395435691411,29.297926695106742
adult#001,adult,Ramadan,0.7,73.97916666666666,0.04166666666666667,0.0,25.979166666666664,153.8183759065874,6.989335551685571,26.947507004403025
adult#001,adult,Ramadan,0.6,64.11805555555556,0.0,0.0,35.88194444444445,168.46117589761212,7.339591327470883,24.76547880275199
adult#002,adult,PreRamadan,1.0,94.71527777777777,5.270833333333334,0.2986111111111111,0.013888888888888888,109.05481465309472,5.918591166502026,22.37095529813674
adult#002,adult,Ramadan,1.0,93.77777777777779,5.645833333333333,0.6666666666666667,0.5763888888888888,109.64051715447279,5.932601170334989,24.89334686970421
adult#002,adult,Ramadan,0.9,96.70833333333333,2.423611111111111,0.27083333333333337,0.8680555555555556,115.33027900179071,6.068700273722834,23.36452986102356
adult#002,adult,Ramadan,0.8,97.61111111111111,0.736111111111111,0.14583333333333334,1.6527777777777777,123.36979035999053,6.261005385410973,21.26511529545677
adult#002,adult,Ramadan,0.7,95.75694444444444,0.20833333333333334,0.04166666666666667,4.034722222222222,133.39125043592875,6.500718710427416,18.90675388865878
adult#002,adult,Ramadan,0.6,90.84722222222223,0.09722222222222222,0.0,9.055555555555555,144.84493656609936,6.774690882661097,16.73397153375689
adult#003,adult,PreRamadan,1.0,97.65972222222223,0.013888888888888888,0.0,2.326388888888889,133.9138824406446,6.513220067980219,16.69341788970447
adult#003,adult,Ramadan,1.0,96.4861111111111,0.0,0.0,3.5138888888888884,137.90213148583916,6.608618985141273,16.37332164314452
adult#003,adult,Ramadan,0.9,88.125,0.0,0.0,11.875,151.82199521673184,6.941582125584226,16.713114685510483
adult#003,adult,Ramadan,0.8,59.020833333333336,0.0,0.0,40.979166666666664,167.73530544631475,7.322228506275849,17.72006733339555
